company,title,link,description,source
한국프롭테크,백엔드 개발자,https://www.rallit.com/positions/2335/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,"합류하게 되면 앞으로 90일간 할 업무들은 다음과 같습니다.얼마집 서비스를 위한 백엔드 서비스 개발DDD, TDD, API Design First 원칙을 기반으로 서비스에 필요한 기능과 API를 개발합니다.공공데이터를 활용한 부동산 데이터 파이프라인 구축다양한 소스로부터 제품에 필요한 데이터를 가져와 데이터 베이스를 구축하고, 지속적으로 관리되는 파이프라인을 구축합니다.AWS 위에 운영되고 있는 클라우드 인프라 설계 및 관리다양한 AWS 서비스를 사용하여 최적화된 설계를 하고 IaC를 통해 인프라 형상관리를 합니다.
특정 스킬셋에 대한 경험보다는 성장에 대한 의지 (growth mindset)를 갖고 빠른 학습능력(fast learner)과 스스로에 대한 동기부여가 잘 되는, 몸과 마음이 건강한 분과 함께하고 싶습니다.객체지향 프로그래밍에 대한 이해 혹은 관심이 있으신 분도메인 주도 개발에 대한 이해 혹은 관심이 있으신 분자동화된 테스트와 지속적 통합의 가치에 공감하시는 분부동산 도메인에 흥미가 있으신 분
초기 스타트업에 합류하여, 같이 성장하고 회사와 함께 growth stage까지 함께한 경험을 가진 분, 무엇보다도 팀으로써의 성장과 성공을 중시하는 분을 우대합니다.",rallit
장가 컴퍼니,"PHP 개발자 / fastAPI 개발 (경력무관, 4000이상)",https://www.rallit.com/positions/3228/php-%EA%B0%9C%EB%B0%9C%EC%9E%90-fastapi-%EA%B0%9C%EB%B0%9C-%EA%B2%BD%EB%A0%A5%EB%AC%B4%EA%B4%80-4000%EC%9D%B4%EC%83%81,"주요 업무마케팅 솔루션 개발 및 유지보수풀스택 개발 (백엔드 및 프론트엔드)고객 DB 기반 서비스 개발 (이미 고객 확보된 상태)AWS RDS SQL Server(MSSQL) 활용
기술 스택필수:Python (FastAPI) 혹은PHP 7.0 / Laravel 5.5 / Bulma CSS우대:풀스택 개발 경험
우대 사항새로운 기술을 배우고 적용하는 데 거부감이 없으신 분근본적이고 실용적인 개발 방식을 선호하시는 분고객 중심의 서비스 개발에 관심이 많으신 분",rallit
주식회사 원더베리,데브옵스 엔지니어,https://www.rallit.com/positions/385/%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4,"클라우드 인프라 설계서비스 인프라 스케일링 및 최적화자동화 프로세스 구축 및 고도화
1년 이상 유관 분야 개발 경험이 있으신 분언어와 무관하게 하나의 언어에 대한 높은 이해도가 있으신 분Node.js 기반 프레임워크로 개발 경험이 있으신 분Docker를 사용한 개발 경험이 있으신 분클라우드 환경에 대한 이해(AWS, GCP, Azure 등)가 있으신 분REST API 또는 GraphQL에 대한 이해가 있으신 분버전 관리 도구(Git)를 능숙하게 사용하시는 분
Kubernetes 사용 경험이 있으신 분CI/CD 파이프라인 구축 경험이 있으신 분",rallit
플루토스디에스 주식회사,프론트엔드 개발자,https://www.rallit.com/positions/308/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,"한빗코 가상자산 거래소 웹페이지 및 웹앱 UI/UX 개선 및 사이트 개발한빗코를 사용하는 고객들의 만족스러운 사용자 경험을 위한 프론트엔드 개발
React, Angular, Vue 이용한 웹프론트엔드 개발 경력 3년 이상이신 분 혹은 이에 준하는 경험이 있으신 분HTML, Javascript(ES6+), CSS에 대한 이해가 깊은 분Redux, MobX 등을 활용한 상태관리에 능숙하신 분원활한 커뮤니케이션 능력을 소유하신 분블록체인 및 가상자산 업계 혹은 주식투자에 관심이 있으신 분Git 기반의 협업과 버전관리에 능하신 분
Next.js 이용하여 서버 사이드 렌더링 개발 경험이 있으신 분Typescript 사용에 능숙하신 분다양한 직군을 가진 사람들과 원활한 협업이 가능하신 분AWS 클라우드 서비스 활용이 능숙하신 분데이터를 수치/그래프 등으로 화면에 표현하는 데이터 시각화 경험이 있으신 분테스트 자동화 및 테스트 주도 개발 경험이 있으신 분오픈소스 기여 경험이 있으신 분프로젝트 기획단계부터 출시까지 모든 과정에 참여하신 경험이 있으신 분프로젝트를 주도적으로 이끌고 개발한 경험이 있으신 분",rallit
(주)누아,웹(Web) 백엔드 개발자,https://www.rallit.com/positions/3333/%EC%9B%B9-web-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,"• 예약 관리 시스템 개발• 차세대 여행 플랫폼 기술 서비스 연동• 항공권 예약 서비스 개발• 항공권 검색 엔진 개발
• 개발 경력 3년 이상• Java, Spring Framework 개발 경험• Web 서비스 개발 경험• 논리적 사고와 문제해결 능력
• 항공, 숙박 등 예약 플랫폼 연동 개발 경험• 새로운 언어 및 개발에 대한 흥미와 도전정신",rallit
하이프로토콜,[Web3] 크로스체인 프로토콜 백엔드 시니어 개발자 채용,https://www.rallit.com/positions/2047/web3-%ED%81%AC%EB%A1%9C%EC%8A%A4%EC%B2%B4%EC%9D%B8-%ED%94%84%EB%A1%9C%ED%86%A0%EC%BD%9C-%EB%B0%B1%EC%97%94%EB%93%9C-%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B1%84%EC%9A%A9,"이런 업무를 해요DEX&Bridge 백엔드 통합Cross-chain Aggregator 알고리듬 개발Cross-chain Aggregator API 개발
이런 분과 함께 하고 싶어요Typescript를 사용한 Express 프레임워크 기반 백엔드 개발 경험이 있으신 분RDBMS에 대한 이해도가 준수하고 PostgreSQL 사용 경험이 있으신 분AWS를 통한 인프라 및 CI/CD 프로세스를 구축한 경험이 있는 분블록체인 분야에 관심이 많고 스마트 컨트랙트를 연결해본 경험이 있는 분
이런 분이면 더 좋아요AWS Lambda 서버리스 컴퓨팅 서비스를 사용해 서비스를 운영한 경험이 있으신 분Redis 또는 Memcached와 같은 인메모리 데이터베이스를 통한 성능 개선 경험이 있으신 분유닛 테스트, 통합 테스트 코드 작성 경험이 있으신 분WebSocket을 통한 실시간 서비스 구축 경험이 있으신 분코드 리뷰 등을 통해 개발 문화를 개선해나가고 싶으신 분자유롭게 의견이나 피드백을 주고받는 등 커뮤니케이션이 원활하신 분",rallit
(주) 딥노이드,프론트엔드 개발자,https://www.rallit.com/positions/2753/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,"1. 신규 생성형AI(LLM, LMM) 프론트 서비스 개발2. 자사 서비스 프론트 서비스 유지 및 개선(리팩토링) 개발
1. 프론트 엔드 개발 경력 3년 이상 또는 이에 준하는 능력을 보유하신 분2. SPA 프레임워크 하나라도 프로젝트를 시작과 배포까지 완료 하신 경험이 있으신분(Angular, React, Vue.js)3. 동료와 커뮤니케이션 하는데 문제 없으신 분4. 새로운 기술에 대한 관심이 많고, 자기개발을 위해 노력하시는 분
1. React, NextJs, Typescript 프로젝트으로 서비스 배포 경험이 있으신 분2. Webpack으로 서비스 배포 경험이 있으신 분3. Git 으로 소스 관리에 경험이 있으신 분4. CI / CD 파이프라인을 통한 배포 경험이 있으신 분5. 업무에 AI 서비스를 적극 활용하시는 분 / 백엔드 개발 경험 있으신분",rallit
브랜드 인게이지먼트 네트워크 인크,AI 환경 잡음 대응 기술 개발자,https://www.rallit.com/positions/2268/ai-%ED%99%98%EA%B2%BD-%EC%9E%A1%EC%9D%8C-%EB%8C%80%EC%9D%91-%EA%B8%B0%EC%88%A0-%EA%B0%9C%EB%B0%9C%EC%9E%90,"시스템 설계대화형 시스템을 위한 하드웨어 설계실제 환경을 위한 시스템 분석음성 개선키오스크용 원거리 음성 중첩 제어 (Background speech suppression)스마트폰을 위한 바지-인 (barge-in)용 AEC 개발
신경망 모델을 이용한 기능 구현 및 배포 경험시스템 배포를 위한 최적화 구현 경험Robust 시스템 다지인 및 하드웨어 구현
스마트폰 앱 개발 (SWIFT, Android Native)기계 학습을 이용한 백엔드 개발 경험Java script를 이용한 web framework 개발 경험기계 학습 모델 경량화 및 최적화 경험Docker 및 Kubernetix 이용 배포 경험네트워크 통신 관련 개발 경력 (websocket, gRPC, MQ(RabbitMQ, Apache Kafka 등))사용자 경험 분석 및 개선 경험",rallit
와탭랩스,백엔드 에이전트 개발자(Golang),https://www.rallit.com/positions/1301/%EB%B0%B1%EC%97%94%EB%93%9C-%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8-%EA%B0%9C%EB%B0%9C%EC%9E%90-golang,"시 계열 및 다층/복합 데이터에 대한 설계와 생산을 담당합니다.인프라/어플리케이션/솔루션의 성능 정보를 생산하는 에이전트 소프트웨어를 개발하고 유지 보수하는 업무를 합니다.
Golang 개발 경험 2년 이상요구하는 사항을 중급 이상으로 자원 최적화하여 구현하는 능력이 필요합니다.TCP/UDP 서버 클라이언트 통신 관련 개발 경험이 필요합니다.SQL, RDB, NoSQL DB 등 데이터베이스 및 쿼리를 이해할 수 있어야 합니다.
APM 솔루션을 사용해 보셨거나 개발해 보신 분클라우드 기반 MSA 구현 경험이 있으신 분IT 서비스 운영 경험이 있으신 분다양한 모니터링 서비스에 대한 지식이 있으신 분",rallit
와탭랩스,백엔드 에이전트 개발자(Node.js),https://www.rallit.com/positions/1303/%EB%B0%B1%EC%97%94%EB%93%9C-%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8-%EA%B0%9C%EB%B0%9C%EC%9E%90-node-js,"시 계열 및 다층/복합 데이터에 대한 설계와 생산을 담당합니다.인프라/어플리케이션/솔루션의 성능 정보를 생산하는 에이전트 소프트웨어를 개발하고 유지 보수하는 업무를 합니다.
Node.js 개발 경험 2년 이상요구하는 사항을 중급 이상으로 자원 최적화하여 구현하는 능력이 필요합니다.TCP/UDP 서버 클라이언트 통신 관련 개발 경험이 필요합니다.SQL, RDB, NoSQL DB 등 데이터베이스 및 쿼리를 이해할 수 있어야 합니다.
APM 솔루션을 사용해 보셨거나 개발해 보신 분클라우드 기반 MSA 구현 경험이 있으신 분IT 서비스 운영 경험이 있으신 분다양한 모니터링 서비스에 대한 지식이 있으신 분",rallit
(주)필라넷,Microsoft Engineer 채용,https://www.rallit.com/positions/3231/microsoft-engineer-%EC%B1%84%EC%9A%A9,"• Microsoft Server 제품군 기술지원• Microsoft 365 제품군 기술 지원 또는 프로젝트 지원• Teams, Microsoft Back Office 구축 및 기술 지원
5년 이상 경력자다음 기술 경력의 보유자- Microsoft Windows Server- Microsoft Server Product(Exchange, MSSQL, Failover Cluster 등)- Microsoft Active Directory- MS Cloud Service(M365 / EXO / Teams / SharePoint /AADC / EntraID / Entra Connect / ADFS등)
On-Premise 기술 지원 및인프라 운영 경력자 우대Exchange, On-Premise 및EXO, Hybrid 지원 가능자 우대",rallit
센트비,QA,https://www.rallit.com/positions/3390/qa,"[기술 스택&사용 툴]•Slack, Jira, Confluence ,Figma, Postman[합류 후 담당 업무 입니다]• SentBe App/Web QA 프로세스를 수립 및 고도화하여 서비스의 품질을 책임집니다• 요구 사항 분석을 통한 Test Case 작성 및 QA 일정을 수립하여 수행합니다• 효율적인 서비스 품질 관리를 위한 테스트 전략을 수립합니다• QA 단계에 따른 산출물을 문서화를 통해 관리합니다• 유저 Voc 분석을 통해 품질 개선을 위한 전략을 수립합니다
[이런 분을 모시고 있습니다]• App/Web QA 경험 3년 이상 8년 이하 경험이 있으신 분• 도메인에 대한 깊은 이해를 바탕으로 프로젝트를 리딩 경험이 있으신 분• QA 프로세스를 구축  및 운영 경험이 있으신 분• 결함 원인을 논리적으로 분석을 통해 품질 개선 전략을 수립할 수 있으신 분• JIRA, Slack, Confluence 등의 협업 툴 사용 경험이 있으신• 기획, 개발 등 다양한 포지션의 동료와 유연한 커뮤니케이션을 바탕으로 소통하며 협업을 진행해 본 경험이 있으신 분• 책임감과 탐구 정신을 바탕으로 문제 해결에 몰입해 본 경험이 있으신 분• 문제 해결에 적극적이고 팀워크의 중요성에 공감하시는 분
[이런 분이라면 더욱 좋습니다]• 핀테크 산업에서 QA 실무 경험이 있으신 분• ISTQB/CSTS/CSTE 등 소프트웨어 테스팅 관련 자격증을 보유한 분• QA 업무 효율화를 위한 테스트 프로세스 개선 경험이 있으신 분• 테스트 설계 전략과 같은 다양한 테스트 기술에 대한 경험이 있으신 분• 프로그래밍 경험이 있으신 분• API, UI, 성능 자동화 환경 구축 및 테스트 경력이 있으신 분• 예상치 못한 결과에 대해 책임을 묻기보다 원인을 분석하고 더 나은 결과를 도출하려는 태도를 가지신 분• 존중과 배려를 기반으로 커뮤니케이션하며 계획을 바탕으로 투명한 공유를 통해 협업하시는 분• 동료와 함께 성장의 중요성을 이해하고 학습을 통해 성장하고자 하는 욕구가 있으신 분[지원 시 유의 사항]• 동일한 포지션의 재지원은 결과 발표 시점 6개월이 지난 이후에 가능합니다• 전형 진행 중 허위 사실이 있는 경우 전형 진행이 취소될 수 있습니다• 취업보호대상자는 관련 법규에 의거하여 우대합니다",rallit
데일리펀딩,프론트엔드 개발자,https://www.rallit.com/positions/202/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,"데일리펀딩 서비스의 웹 프론트엔드 플랫폼 개발크로스플랫폼 앱 개발 (React-Native)
준하는 역량을 보유하신 분.React Lifecycle 과 SPA에 대한 이해가 있는 분ES6 이상의 Modern Javascript에 대한 이해가 있으신 분HTML, CSS에 대한 이해가 있는 분Git을 통한 협업이 가능하신 분긍정적이고 협업에 어려움이 없는 분
팀원 및 기획/운영/디자인팀 등 타 팀과의 커뮤니케이션 능력이 좋으신 분금융 프로젝트 경험이 있으신 분Typescript 개발 경험이 있으신 분React Hooks 개발 경험이 있으신 분CSS-in-JS에 대한 지식이 있으신 분 (프로젝트에 따라 Sass 또는 Styled -Component를 사용합니다.)SSR 개발 경험이 있으신 분 (Next.js를 사용하는 프로젝트가 있습니다.)레퍼런스 체크가 가능한 포트폴리오 제출이 가능하신 분",rallit
(주)탄소중립연구원,[전환형 인턴] 탄소회계 솔루션 웹 프론트엔드 개발자,https://www.rallit.com/positions/2108/%EC%A0%84%ED%99%98%ED%98%95-%EC%9D%B8%ED%84%B4-%ED%83%84%EC%86%8C%ED%9A%8C%EA%B3%84-%EC%86%94%EB%A3%A8%EC%85%98-%EC%9B%B9-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,"탄소회계 관리 솔루션 프론트(클라이언트) 개발웹 서비스 유지보수 및 초기 대응
React 혹은 Vue.js로 제품 개발에 능숙하신 분웹 기술에 대한 이해도가 뛰어나신 분Javascript 및 Typescript 사용이 능숙하신 분Git, Slack, Notion 등을 통한 협업 및 커뮤니케이션에 능숙하신 분
SaaS 서비스에 대한 이해와 상용 경험알고리즘, 자료구조 같은 기초 지식을 확실히 이해하고 계신 분Next.js, Nuxt.js, Apollo Graphql과 같은 주요 라이브러리를 필요에 따라 적절히 활용 가능하신 분팀 커뮤니케이션이 능숙하신 분협업에 대해 정확히 이해하고 계신 분문제 정의 및 해결을 고객 관점에서의 사고가 가능하신 분기후변화라는 거대한 문제 해결에 가슴뛰는 분빠른 Learning Curve 증명할 수 있는 경험",rallit
빅테크플러스,[빅테크플러스] 웹크롤링 (스크래핑) 엔지니어 채용,https://www.rallit.com/positions/3381/%EB%B9%85%ED%85%8C%ED%81%AC%ED%94%8C%EB%9F%AC%EC%8A%A4-%EC%9B%B9%ED%81%AC%EB%A1%A4%EB%A7%81-%EC%8A%A4%ED%81%AC%EB%9E%98%ED%95%91-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%B1%84%EC%9A%A9,"스크래핑 신규 모듈 개발하고 개발 로드맵을 가지고 고도화 합니다.스크래핑 모듈을 최적화 시키고 운영 관리 합니다.스크래핑 모듈과 서비스 수준의 내부 API 연계 및 프록시를 관리 합니다.
웹사이트 스크래핑 개발 및 운영 경력 및 역량을 보유하신 분Python, Javascript 언어 개발 경험을 보유하신 분웹 기술 및 RESTful API에 대한 이해가 있으신 분버전 관리 시스템에 익숙하신 분문제 해결 과정과 결과에 대해 자유롭게 커뮤니케이션이 가능하신 분
스크래핑 관련 회사 재직 경험이 있으신 분공적장부 사이트 (인터넷 등기소, 정부24 등)의 스크래핑 경험을 갖고 계신 분스크래핑 모듈을 직접 제작하여 운영하며 노하우를 경험이 있으신 분공인 인증 및 로그인 관련 기술에 대한 이해가 있으신 분보안 프로그램에 대한 대응 경험이나 이해가 있으신 분 (TouchEn nxKey, INISAFE, XecureWEB 등 키보드 보안 솔루션 분석CAPCHA 자동화 처리)세션유지 및 차단 방지기술에 대한 이해가 있으신 분IP차단 및 탐지 우회 및 비정상 접속 탐지 대응",rallit
